player,nba_id,season,team,age,GP,GS,MIN,PPG,RPG,APG,SPG,BPG,TOV,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,TS_pct
Larry Bird,1449,1980-81,BOS,24.0,82,82.0,39.5,21.2,10.9,5.5,2.0,0.8,3.5,8.8,18.3,0.478,0.2,0.9,0.27,3.5,4.0,0.863,0.5284
Larry Bird,1449,1981-82,BOS,25.0,77,58.0,38.0,22.9,10.9,5.8,1.9,0.9,3.3,9.2,18.4,0.503,0.1,0.7,0.212,4.3,4.9,0.863,0.557
Larry Bird,1449,1982-83,BOS,26.0,79,79.0,37.7,23.6,11.0,5.8,1.9,0.9,3.0,9.5,18.7,0.504,0.3,1.0,0.286,4.4,5.3,0.84,0.561
Larry Bird,1449,1983-84,BOS,27.0,79,77.0,38.3,24.2,10.1,6.6,1.8,0.9,3.0,9.6,19.5,0.492,0.2,0.9,0.247,4.7,5.3,0.888,0.5542
Larry Bird,1449,1984-85,BOS,28.0,80,77.0,39.5,28.7,10.5,6.6,1.6,1.2,3.1,11.5,22.0,0.522,0.7,1.6,0.427,5.0,5.7,0.882,0.5855
Larry Bird,1449,1985-86,BOS,29.0,82,81.0,38.0,25.8,9.8,6.8,2.0,0.6,3.2,9.7,19.6,0.496,1.0,2.4,0.423,5.4,6.0,0.896,0.58
Larry Bird,1449,1986-87,BOS,30.0,74,73.0,40.6,28.1,9.2,7.6,1.8,0.9,3.2,10.6,20.2,0.525,1.2,3.0,0.4,5.6,6.1,0.91,0.614
Larry Bird,1449,1987-88,BOS,31.0,76,75.0,39.0,29.9,9.3,6.1,1.6,0.8,2.8,11.6,22.0,0.527,1.3,3.1,0.414,5.5,6.0,0.916,0.6067
Larry Bird,1449,1988-89,BOS,32.0,6,6.0,31.5,19.3,6.2,4.8,1.0,0.8,1.8,8.2,17.3,0.471,0.0,0.0,0.0,3.0,3.2,0.947,0.5158
Larry Bird,1449,1989-90,BOS,33.0,75,75.0,39.3,24.3,9.5,7.5,1.4,0.8,3.2,9.6,20.2,0.473,0.9,2.6,0.333,4.3,4.6,0.93,0.5467
Larry Bird,1449,1990-91,BOS,34.0,60,60.0,38.0,19.4,8.5,7.2,1.8,1.0,3.1,7.7,17.0,0.454,1.3,3.3,0.389,2.7,3.1,0.891,0.5282
Larry Bird,1449,1991-92,BOS,35.0,45,45.0,36.9,20.2,9.6,6.8,0.9,0.7,2.8,7.8,16.8,0.466,1.2,2.8,0.406,3.3,3.6,0.926,0.5494
Kobe Bryant,977,1996-97,LAL,18.0,71,6.0,15.5,7.6,1.9,1.3,0.7,0.3,1.6,2.5,5.9,0.417,0.7,1.9,0.375,1.9,2.3,0.819,0.5498
Kobe Bryant,977,1997-98,LAL,19.0,79,1.0,26.0,15.4,3.1,2.5,0.9,0.5,2.0,4.9,11.6,0.428,0.9,2.8,0.341,4.6,5.8,0.794,0.5441
Kobe Bryant,977,1998-99,LAL,20.0,50,50.0,37.9,19.9,5.3,3.8,1.4,1.0,3.1,7.2,15.6,0.465,0.5,2.0,0.267,4.9,5.8,0.839,0.5481
Kobe Bryant,977,1999-00,LAL,21.0,66,62.0,38.2,22.5,6.3,4.9,1.6,0.9,2.8,8.4,17.9,0.468,0.7,2.2,0.319,5.0,6.1,0.821,0.5465
Kobe Bryant,977,2000-01,LAL,22.0,68,68.0,40.9,28.5,5.9,5.0,1.7,0.6,3.2,10.3,22.2,0.464,0.9,2.9,0.305,7.0,8.2,0.853,0.5522
Kobe Bryant,977,2001-02,LAL,23.0,80,80.0,38.3,25.2,5.5,5.5,1.5,0.4,2.8,9.4,20.0,0.469,0.4,1.7,0.25,6.1,7.4,0.829,0.5418
Kobe Bryant,977,2002-03,LAL,24.0,82,82.0,41.5,30.0,6.9,5.9,2.2,0.8,3.5,10.6,23.5,0.451,1.5,4.0,0.383,7.3,8.7,0.843,0.5489
Kobe Bryant,977,2003-04,LAL,25.0,65,64.0,37.7,24.0,5.5,5.1,1.7,0.4,2.6,7.9,18.1,0.438,1.1,3.3,0.327,7.0,8.2,0.852,0.5528
Kobe Bryant,977,2004-05,LAL,26.0,66,66.0,40.7,27.6,5.9,6.0,1.3,0.8,4.1,8.7,20.1,0.433,2.0,5.9,0.339,8.2,10.1,0.816,0.5623
Kobe Bryant,977,2005-06,LAL,27.0,80,80.0,41.0,35.4,5.3,4.5,1.8,0.4,3.1,12.2,27.2,0.45,2.3,6.5,0.347,8.7,10.2,0.85,0.5586
Kobe Bryant,977,2006-07,LAL,28.0,77,77.0,40.8,31.6,5.7,5.4,1.4,0.5,3.3,10.6,22.8,0.463,1.8,5.2,0.344,8.7,10.0,0.868,0.5809
Kobe Bryant,977,2007-08,LAL,29.0,82,82.0,38.9,28.3,6.3,5.4,1.8,0.5,3.1,9.5,20.6,0.459,1.8,5.1,0.361,7.6,9.0,0.84,0.5761
Kobe Bryant,977,2008-09,LAL,30.0,82,82.0,36.1,26.8,5.2,4.9,1.5,0.5,2.6,9.8,20.9,0.467,1.4,4.1,0.351,5.9,6.9,0.856,0.5598
Kobe Bryant,977,2009-10,LAL,31.0,73,73.0,38.8,27.0,5.4,5.0,1.5,0.3,3.2,9.8,21.5,0.456,1.4,4.1,0.329,6.0,7.4,0.811,0.5453
Kobe Bryant,977,2010-11,LAL,32.0,82,82.0,33.9,25.3,5.1,4.7,1.2,0.1,3.0,9.0,20.0,0.451,1.4,4.3,0.323,5.9,7.1,0.828,0.5471
Kobe Bryant,977,2011-12,LAL,33.0,58,58.0,38.5,27.9,5.4,4.6,1.2,0.3,3.5,9.9,23.0,0.43,1.5,4.9,0.303,6.6,7.8,0.845,0.5278
Kobe Bryant,977,2012-13,LAL,34.0,78,78.0,38.6,27.3,5.6,6.0,1.4,0.3,3.7,9.5,20.4,0.463,1.7,5.2,0.324,6.7,8.0,0.839,0.5707
Kobe Bryant,977,2013-14,LAL,35.0,6,6.0,29.5,13.8,4.3,6.3,1.2,0.2,5.7,5.2,12.2,0.425,0.5,2.7,0.188,3.0,3.5,0.857,0.5022
Kobe Bryant,977,2014-15,LAL,36.0,35,35.0,34.5,22.3,5.7,5.6,1.3,0.2,3.7,7.6,20.4,0.373,1.5,5.3,0.293,5.6,6.9,0.813,0.4758
Kobe Bryant,977,2015-16,LAL,37.0,66,66.0,28.2,17.6,3.7,2.8,0.9,0.2,2.0,6.0,16.9,0.358,2.0,7.1,0.285,3.5,4.3,0.826,0.4683
Wilt Chamberlain,76375,1959-60,PHW,23.0,72,,46.4,37.6,27.0,2.3,,,,14.8,32.1,0.461,,,,8.0,13.8,0.582,0.4925
Wilt Chamberlain,76375,1960-61,PHW,24.0,79,,47.8,38.4,27.2,1.9,,,,15.8,31.1,0.509,,,,6.7,13.3,0.504,0.5196
Wilt Chamberlain,76375,1961-62,PHW,25.0,80,,48.5,50.4,25.7,2.4,,,,20.0,39.5,0.506,,,,10.4,17.0,0.613,0.5364
Wilt Chamberlain,76375,1962-63,SFW,26.0,80,,47.6,44.8,24.3,3.4,,,,18.3,34.6,0.528,,,,8.3,13.9,0.593,0.5502
Wilt Chamberlain,76375,1963-64,SFW,27.0,80,,46.1,36.9,22.3,5.0,,,,15.1,28.7,0.524,,,,6.8,12.7,0.531,0.5381
Wilt Chamberlain,76375,1964-65,PHL,28.0,35,,44.5,30.1,22.3,3.8,,,,12.2,23.1,0.528,,,,5.7,10.9,0.526,0.5395
Wilt Chamberlain,76375,1964-65,SFW,28.0,38,,45.9,38.9,23.5,3.1,,,,16.7,33.6,0.499,,,,5.5,13.2,0.416,0.4936
Wilt Chamberlain,76375,1964-65,TOT,28.0,73,,45.2,34.7,22.9,3.4,,,,14.6,28.5,0.51,,,,5.6,12.1,0.464,0.5129
Wilt Chamberlain,76375,1965-66,PHL,29.0,79,,47.3,33.5,24.6,5.2,,,,13.6,25.2,0.54,,,,6.3,12.4,0.513,0.5464
Wilt Chamberlain,76375,1966-67,PHL,30.0,81,,45.5,24.1,24.2,7.8,,,,9.7,14.2,0.683,,,,4.8,10.8,0.441,0.6358
Wilt Chamberlain,76375,1967-68,PHL,31.0,82,,46.8,24.3,23.8,8.6,,,,10.0,16.8,0.595,,,,4.3,11.4,0.38,0.5569
Wilt Chamberlain,76375,1968-69,LAL,32.0,81,,45.3,20.5,21.1,4.5,,,,7.9,13.6,0.583,,,,4.7,10.6,0.446,0.5612
Wilt Chamberlain,76375,1969-70,LAL,33.0,12,,42.1,27.3,18.4,4.1,,,,10.8,18.9,0.568,,,,5.8,13.1,0.446,0.5534
Wilt Chamberlain,76375,1970-71,LAL,34.0,82,,44.3,20.7,18.2,4.3,,,,8.1,15.0,0.545,,,,4.4,8.2,0.538,0.5562
Wilt Chamberlain,76375,1971-72,LAL,35.0,82,,42.3,14.8,19.2,4.0,,,,6.0,9.3,0.649,,,,2.7,6.4,0.422,0.6108
Wilt Chamberlain,76375,1972-73,LAL,36.0,82,,43.2,13.2,18.6,4.5,,,,5.2,7.1,0.727,,,,2.8,5.5,0.51,0.6933
Bob Cousy,600003,1950-51,BOS,22.0,69,,,15.6,6.9,4.9,,,,5.8,16.5,0.352,,,,4.0,5.3,0.756,0.4142
Bob Cousy,600003,1951-52,BOS,23.0,66,,40.6,21.7,6.4,6.7,,,,7.8,21.0,0.369,,,,6.2,7.7,0.808,0.4449
Bob Cousy,600003,1952-53,BOS,24.0,71,,41.5,19.8,6.3,7.7,,,,6.5,18.6,0.352,,,,6.7,8.3,0.816,0.4449
Bob Cousy,600003,1953-54,BOS,25.0,72,,39.7,19.2,5.5,7.2,,,,6.8,17.5,0.385,,,,5.7,7.3,0.787,0.4635
Bob Cousy,600003,1954-55,BOS,26.0,71,,38.7,21.2,6.0,7.8,,,,7.4,18.5,0.397,,,,6.5,8.0,0.807,0.4814
Bob Cousy,600003,1955-56,BOS,27.0,72,,38.4,18.8,6.8,8.9,,,,6.1,17.0,0.36,,,,6.6,7.8,0.844,0.4601
Bob Cousy,600003,1956-57,BOS,28.0,64,,36.9,20.6,4.8,7.5,,,,7.5,19.8,0.378,,,,5.7,6.9,0.821,0.451
Bob Cousy,600003,1957-58,BOS,29.0,65,,34.2,18.0,5.0,7.1,,,,6.8,19.4,0.353,,,,4.3,5.0,0.85,0.4167
Bob Cousy,600003,1958-59,BOS,30.0,65,,37.0,20.0,5.5,8.6,,,,7.4,19.4,0.384,,,,5.1,5.9,0.855,0.4546
Bob Cousy,600003,1959-60,BOS,31.0,75,,34.5,19.4,4.7,9.5,,,,7.6,19.7,0.384,,,,4.3,5.4,0.792,0.4394
Bob Cousy,600003,1960-61,BOS,32.0,76,,32.5,18.1,4.4,7.7,,,,6.8,18.2,0.371,,,,4.6,5.9,0.779,0.4352
Bob Cousy,600003,1961-62,BOS,33.0,75,,28.2,15.7,3.5,7.8,,,,6.2,15.7,0.391,,,,3.3,4.4,0.754,0.4451
Bob Cousy,600003,1962-63,BOS,34.0,76,,26.0,13.2,2.5,6.8,,,,5.2,13.0,0.397,,,,2.9,3.9,0.735,0.4485
Bob Cousy,600003,1969-70,CIN,41.0,7,,4.9,0.7,0.7,1.4,,,,0.1,0.4,0.333,,,,0.4,0.4,1.0,0.6076
Dave Cowens,76462,1970-71,BOS,22.0,81,,38.0,17.0,15.0,2.8,,,,6.8,16.1,0.422,,,,3.4,4.6,0.732,0.469
Dave Cowens,76462,1971-72,BOS,23.0,79,,40.3,18.8,15.2,3.1,,,,8.3,17.2,0.484,,,,2.2,3.1,0.72,0.5064
Dave Cowens,76462,1972-73,BOS,24.0,82,,41.8,20.5,16.2,4.1,,,,9.0,20.0,0.452,,,,2.5,3.2,0.779,0.4788
Dave Cowens,76462,1973-74,BOS,25.0,80,,41.9,19.0,15.7,4.4,1.2,1.3,,8.1,18.4,0.437,,,,2.9,3.4,0.832,0.4775
Dave Cowens,76462,1974-75,BOS,26.0,65,,40.5,20.4,14.7,4.6,1.3,1.1,,8.8,18.4,0.475,,,,2.9,3.8,0.783,0.5082
Dave Cowens,76462,1975-76,BOS,27.0,78,,39.8,19.0,16.0,4.2,1.2,0.9,,7.8,16.7,0.468,,,,3.3,4.4,0.756,0.5098
Dave Cowens,76462,1976-77,BOS,28.0,50,,37.8,16.4,13.9,5.0,0.9,1.0,,6.6,15.1,0.434,,,,3.2,4.0,0.818,0.4864
Dave Cowens,76462,1977-78,BOS,29.0,77,,41.8,18.6,14.0,4.6,1.3,0.9,2.8,7.8,15.8,0.49,,,,3.1,3.7,0.842,0.5336
Dave Cowens,76462,1978-79,BOS,30.0,68,,37.0,16.6,9.6,3.6,1.1,0.8,2.6,7.2,14.9,0.483,,,,2.2,2.8,0.807,0.5145
Dave Cowens,76462,1979-80,BOS,31.0,66,55.0,32.7,14.2,8.1,3.1,1.0,0.9,1.6,6.4,14.1,0.453,0.0,0.2,0.083,1.4,1.8,0.779,0.4768
Dave Cowens,76462,1982-83,MIL,34.0,40,34.0,25.4,8.1,6.9,2.1,0.8,0.4,1.1,3.4,7.7,0.444,0.0,0.1,0.0,1.3,1.6,0.825,0.4819
Billy Cunningham,76487,1965-66,PHL,23.0,80,,26.7,14.3,7.5,2.6,,,,5.4,12.6,0.426,,,,3.5,5.5,0.634,0.476
Billy Cunningham,76487,1966-67,PHL,24.0,81,,26.8,18.5,7.3,2.5,,,,6.9,15.0,0.459,,,,4.7,6.9,0.686,0.5129
Billy Cunningham,76487,1967-68,PHL,25.0,74,,28.1,18.9,7.6,2.5,,,,7.0,15.9,0.438,,,,5.0,6.9,0.723,0.499
Billy Cunningham,76487,1968-69,PHL,26.0,82,,40.8,24.8,12.8,3.5,,,,9.0,21.2,0.426,,,,6.8,9.2,0.737,0.4911
Billy Cunningham,76487,1969-70,PHL,27.0,81,,39.4,26.1,13.6,4.3,,,,9.9,21.1,0.469,,,,6.3,8.6,0.729,0.5244
Billy Cunningham,76487,1970-71,PHL,28.0,81,,38.1,23.0,11.7,4.9,,,,8.7,18.8,0.462,,,,5.6,7.7,0.734,0.5183
Billy Cunningham,76487,1971-72,PHL,29.0,75,,38.7,23.3,12.2,5.9,,,,8.8,19.0,0.461,,,,5.7,8.0,0.712,0.5173
Billy Cunningham,76487,1974-75,PHL,32.0,80,,35.7,19.5,9.1,5.5,1.1,0.4,,7.6,17.8,0.428,,,,4.3,5.6,0.777,0.4811
Billy Cunningham,76487,1975-76,PHL,33.0,20,,32.0,13.7,7.4,5.4,1.2,0.5,,5.2,12.6,0.41,,,,3.4,4.4,0.773,0.4712
Stephen Curry,201939,2009-10,GSW,22.0,80,77.0,36.2,17.5,4.5,5.9,1.9,0.2,3.0,6.6,14.3,0.462,2.1,4.8,0.437,2.2,2.5,0.885,0.5682
Stephen Curry,201939,2010-11,GSW,23.0,74,74.0,33.6,18.6,3.9,5.8,1.5,0.3,3.1,6.8,14.2,0.48,2.0,4.6,0.442,2.9,3.1,0.934,0.5975
Stephen Curry,201939,2011-12,GSW,24.0,26,23.0,28.2,14.7,3.4,5.3,1.5,0.3,2.5,5.6,11.4,0.49,2.1,4.7,0.455,1.5,1.8,0.809,0.6029
Stephen Curry,201939,2012-13,GSW,25.0,78,78.0,38.2,22.9,4.0,6.9,1.6,0.2,3.1,8.0,17.8,0.451,3.5,7.7,0.453,3.4,3.7,0.9,0.5894
Stephen Curry,201939,2013-14,GSW,26.0,78,78.0,36.5,24.0,4.3,8.5,1.6,0.2,3.8,8.4,17.7,0.471,3.3,7.9,0.424,3.9,4.5,0.885,0.6098
Stephen Curry,201939,2014-15,GSW,27.0,80,80.0,32.7,23.8,4.3,7.7,2.0,0.2,3.1,8.2,16.8,0.487,3.6,8.1,0.443,3.9,4.2,0.914,0.6381
Stephen Curry,201939,2015-16,GSW,28.0,79,79.0,34.2,30.1,5.4,6.7,2.1,0.2,3.3,10.2,20.2,0.504,5.1,11.2,0.454,4.6,5.1,0.908,0.6706
Stephen Curry,201939,2016-17,GSW,29.0,79,79.0,33.4,25.3,4.5,6.6,1.8,0.2,3.0,8.5,18.3,0.468,4.1,10.0,0.411,4.1,4.6,0.898,0.6224
Stephen Curry,201939,2017-18,GSW,30.0,51,51.0,32.0,26.4,5.1,6.1,1.6,0.2,3.0,8.4,16.9,0.495,4.2,9.8,0.423,5.5,5.9,0.921,0.6771
Stephen Curry,201939,2018-19,GSW,31.0,69,69.0,33.8,27.3,5.3,5.2,1.3,0.4,2.8,9.2,19.4,0.472,5.1,11.7,0.437,3.8,4.2,0.916,0.6424
Stephen Curry,201939,2019-20,GSW,32.0,5,5.0,27.8,20.8,5.2,6.6,1.0,0.4,3.2,6.6,16.4,0.402,2.4,9.8,0.245,5.2,5.2,1.0,0.5565
Stephen Curry,201939,2020-21,GSW,33.0,63,63.0,34.2,32.0,5.5,5.8,1.2,0.1,3.4,10.4,21.7,0.482,5.3,12.7,0.421,5.7,6.3,0.916,0.6538
Stephen Curry,201939,2021-22,GSW,34.0,64,64.0,34.5,25.5,5.2,6.3,1.3,0.4,3.2,8.4,19.1,0.437,4.5,11.7,0.38,4.3,4.7,0.923,0.6023
Stephen Curry,201939,2022-23,GSW,35.0,56,56.0,34.7,29.4,6.1,6.3,0.9,0.4,3.2,10.0,20.2,0.493,4.9,11.4,0.427,4.6,5.0,0.915,0.6562
Stephen Curry,201939,2023-24,GSW,36.0,74,74.0,32.7,26.4,4.5,5.1,0.7,0.4,2.8,8.8,19.5,0.45,4.8,11.8,0.408,4.0,4.4,0.923,0.6158
Stephen Curry,201939,2024-25,GSW,37.0,70,70.0,32.2,24.5,4.4,6.0,1.1,0.4,2.9,8.1,18.0,0.448,4.4,11.2,0.397,4.0,4.3,0.933,0.6158
Stephen Curry,201939,2025-26,GSW,37.0,39,39.0,31.3,27.2,3.5,4.8,1.1,0.4,2.8,8.9,19.1,0.468,4.5,11.5,0.391,4.9,5.2,0.931,0.6359
Anthony Davis,203076,2012-13,NOH,20.0,64,60.0,28.8,13.5,8.2,1.0,1.2,1.8,1.4,5.5,10.6,0.516,0.0,0.1,0.0,2.6,3.5,0.751,0.556
Anthony Davis,203076,2013-14,NOP,21.0,67,66.0,35.2,20.8,10.0,1.6,1.3,2.8,1.6,7.8,15.0,0.519,0.0,0.1,0.222,5.2,6.6,0.791,0.5809
Anthony Davis,203076,2014-15,NOP,22.0,68,68.0,36.1,24.4,10.2,2.2,1.5,2.9,1.4,9.4,17.6,0.535,0.0,0.2,0.083,5.5,6.8,0.805,0.5925
Anthony Davis,203076,2015-16,NOP,23.0,61,61.0,35.5,24.3,10.3,1.9,1.3,2.0,2.0,9.2,18.6,0.493,0.6,1.8,0.324,5.3,7.0,0.758,0.5604
Anthony Davis,203076,2016-17,NOP,24.0,75,75.0,36.1,28.0,11.8,2.1,1.3,2.2,2.4,10.3,20.3,0.505,0.5,1.8,0.299,6.9,8.6,0.802,0.5813
Anthony Davis,203076,2017-18,NOP,25.0,75,75.0,36.4,28.1,11.1,2.3,1.5,2.6,2.2,10.4,19.5,0.534,0.7,2.2,0.34,6.6,8.0,0.828,0.6103
Anthony Davis,203076,2018-19,NOP,26.0,56,56.0,33.0,25.9,12.0,3.9,1.6,2.4,2.0,9.5,18.3,0.517,0.9,2.6,0.331,6.1,7.7,0.794,0.5971
Anthony Davis,203076,2019-20,LAL,27.0,62,62.0,34.4,26.1,9.3,3.2,1.5,2.3,2.5,8.9,17.7,0.503,1.2,3.5,0.33,7.2,8.5,0.846,0.6087
Anthony Davis,203076,2020-21,LAL,28.0,36,36.0,32.3,21.8,7.9,3.1,1.3,1.6,2.1,8.4,17.0,0.491,0.7,2.8,0.26,4.4,5.9,0.738,0.5562
Anthony Davis,203076,2021-22,LAL,29.0,40,40.0,35.1,23.2,9.9,3.1,1.2,2.3,2.1,9.3,17.4,0.532,0.3,1.8,0.186,4.4,6.1,0.713,0.5776
Anthony Davis,203076,2022-23,LAL,30.0,56,54.0,34.0,25.9,12.5,2.6,1.1,2.0,2.2,9.7,17.2,0.563,0.3,1.3,0.257,6.2,7.9,0.784,0.6263
Anthony Davis,203076,2023-24,LAL,31.0,76,76.0,35.5,24.7,12.6,3.5,1.2,2.3,2.1,9.4,16.9,0.556,0.4,1.4,0.271,5.5,6.8,0.816,0.6209
Anthony Davis,203076,2024-25,LAL,32.0,42,42.0,34.3,25.7,11.9,3.4,1.3,2.1,2.2,9.5,18.0,0.528,0.7,2.2,0.298,6.0,7.6,0.788,0.602
Anthony Davis,203076,2024-25,DAL,32.0,9,9.0,29.6,20.0,10.1,4.4,0.6,2.2,2.2,7.8,16.9,0.461,0.8,3.3,0.233,3.7,5.3,0.688,0.52
Anthony Davis,203076,2024-25,TOT,32.0,51,51.0,33.4,24.7,11.6,3.5,1.2,2.2,2.2,9.2,17.8,0.516,0.7,2.4,0.282,5.6,7.2,0.775,0.589
Anthony Davis,203076,2025-26,DAL,32.0,20,20.0,31.3,20.4,11.1,2.8,1.1,1.7,2.1,8.5,16.7,0.506,0.5,1.9,0.27,3.0,4.1,0.728,0.5512
Dave DeBusschere,76545,1962-63,DET,22.0,80,,29.4,12.7,8.7,2.6,,,,5.1,11.8,0.43,,,,2.6,3.6,0.718,0.4744
Dave DeBusschere,76545,1963-64,DET,23.0,15,,20.3,8.6,7.0,1.5,,,,3.5,8.9,0.391,,,,1.7,2.9,0.581,0.4226
Dave DeBusschere,76545,1964-65,DET,24.0,79,,35.1,16.7,11.1,3.2,,,,6.4,15.1,0.425,,,,3.9,5.5,0.7,0.4766
Dave DeBusschere,76545,1965-66,DET,25.0,79,,34.1,16.4,11.6,2.6,,,,6.6,16.3,0.408,,,,3.2,4.8,0.659,0.4454
Dave DeBusschere,76545,1966-67,DET,26.0,78,,37.1,18.2,11.8,2.8,,,,6.8,16.4,0.415,,,,4.6,6.6,0.705,0.4714
Dave DeBusschere,76545,1967-68,DET,27.0,80,,39.1,17.9,13.5,2.3,,,,7.2,16.2,0.442,,,,3.6,5.4,0.664,0.4818
Dave DeBusschere,76545,1968-69,NYK,28.0,47,,39.4,16.4,11.4,2.7,,,,6.7,15.3,0.442,,,,2.9,4.2,0.682,0.4782
Dave DeBusschere,76545,1968-69,DET,28.0,29,,37.7,16.3,12.2,2.2,,,,6.5,14.6,0.447,,,,3.2,4.5,0.723,0.4916
Dave DeBusschere,76545,1968-69,TOT,28.0,76,,38.7,16.3,11.7,2.5,,,,6.7,15.0,0.444,,,,3.0,4.3,0.698,0.4825
Dave DeBusschere,76545,1969-70,NYK,29.0,79,,33.3,14.6,10.0,2.5,,,,6.2,13.7,0.451,,,,2.2,3.2,0.688,0.4832
Dave DeBusschere,76545,1970-71,NYK,30.0,81,,35.7,15.6,11.1,2.7,,,,6.5,15.3,0.421,,,,2.7,3.9,0.696,0.4584
Dave DeBusschere,76545,1971-72,NYK,31.0,80,,38.4,15.4,11.3,3.6,,,,6.5,15.2,0.427,,,,2.4,3.3,0.728,0.4624
Dave DeBusschere,76545,1972-73,NYK,32.0,77,,36.7,16.3,10.2,3.4,,,,6.9,15.9,0.435,,,,2.5,3.4,0.746,0.4685
Dave DeBusschere,76545,1973-74,NYK,33.0,71,,38.0,18.1,10.7,3.6,0.9,0.5,,7.9,17.1,0.461,,,,2.3,3.1,0.756,0.4901
Clyde Drexler,17,1983-84,POR,22.0,82,3.0,17.2,7.7,2.9,1.9,1.3,0.4,1.5,3.1,6.8,0.451,0.0,0.0,0.25,1.5,2.1,0.728,0.4984
Clyde Drexler,17,1984-85,POR,23.0,80,43.0,31.9,17.2,6.0,5.5,2.2,0.9,2.8,7.2,14.5,0.494,0.1,0.5,0.216,2.8,3.7,0.759,0.5332
Clyde Drexler,17,1985-86,POR,24.0,75,58.0,34.3,18.5,5.6,8.0,2.6,0.6,3.8,7.2,15.2,0.475,0.2,0.8,0.2,3.9,5.1,0.769,0.5303
Clyde Drexler,17,1986-87,POR,25.0,82,82.0,38.0,21.7,6.3,6.9,2.5,0.9,3.1,8.6,17.2,0.502,0.1,0.6,0.234,4.4,5.7,0.76,0.5505
Clyde Drexler,17,1987-88,POR,26.0,81,80.0,37.8,27.0,6.6,5.8,2.5,0.6,2.9,10.5,20.7,0.506,0.1,0.6,0.212,5.9,7.2,0.811,0.5656
Clyde Drexler,17,1988-89,POR,27.0,78,78.0,39.3,27.2,7.9,5.8,2.7,0.7,3.2,10.6,21.4,0.496,0.3,1.3,0.26,5.6,7.0,0.799,0.5556
Clyde Drexler,17,1989-90,POR,28.0,73,73.0,36.8,23.3,6.9,5.9,2.0,0.7,2.6,9.2,18.6,0.494,0.4,1.5,0.283,4.6,5.9,0.774,0.5496
Clyde Drexler,17,1990-91,POR,29.0,82,82.0,34.8,21.5,6.7,6.0,1.8,0.7,2.8,7.9,16.3,0.482,0.7,2.3,0.319,5.1,6.4,0.794,0.5624
Clyde Drexler,17,1991-92,POR,30.0,76,76.0,36.2,25.0,6.6,6.7,1.8,0.9,3.2,9.1,19.4,0.47,1.5,4.4,0.337,5.3,6.6,0.794,0.5604
Clyde Drexler,17,1992-93,POR,31.0,49,49.0,34.1,19.9,6.3,5.7,1.9,0.8,2.3,7.1,16.7,0.429,0.6,2.7,0.233,5.0,6.0,0.839,0.5145
Clyde Drexler,17,1993-94,POR,32.0,68,68.0,34.3,19.2,6.5,4.9,1.4,0.5,2.5,7.0,16.3,0.428,1.0,3.2,0.324,4.2,5.4,0.777,0.514
Clyde Drexler,17,1994-95,POR,33.0,41,41.0,34.8,22.0,5.7,5.1,1.8,0.5,2.4,7.4,17.4,0.428,2.1,5.9,0.363,5.0,6.0,0.835,0.5489
Clyde Drexler,17,1994-95,HOU,33.0,35,34.0,37.1,21.4,7.0,4.4,1.8,0.7,2.5,7.6,15.0,0.506,1.7,4.8,0.357,4.5,5.5,0.809,0.6142
Clyde Drexler,17,1994-95,TOT,33.0,76,75.0,35.9,21.8,6.3,4.8,1.8,0.6,2.4,7.5,16.3,0.461,1.9,5.4,0.36,4.8,5.8,0.824,0.5782
Clyde Drexler,17,1995-96,HOU,34.0,52,51.0,38.4,19.3,7.2,5.8,2.0,0.5,2.6,6.4,14.7,0.433,1.5,4.5,0.332,5.1,6.5,0.784,0.5495
Clyde Drexler,17,1996-97,HOU,35.0,62,62.0,36.6,18.0,6.0,5.7,1.9,0.6,2.5,6.4,14.5,0.442,1.9,5.4,0.355,3.2,4.3,0.75,0.549
Clyde Drexler,17,1997-98,HOU,36.0,70,70.0,35.3,18.4,4.9,5.5,1.8,0.6,2.7,6.5,15.1,0.427,1.5,4.8,0.317,4.0,4.9,0.801,0.5331
Tim Duncan,1495,1997-98,SAS,22.0,82,82.0,39.1,21.1,11.9,2.7,0.7,2.5,3.4,8.6,15.7,0.549,0.0,0.1,0.0,3.9,5.9,0.662,0.5766
Tim Duncan,1495,1998-99,SAS,23.0,50,50.0,39.3,21.7,11.4,2.4,0.9,2.5,2.9,8.4,16.9,0.495,0.0,0.1,0.143,4.9,7.2,0.69,0.5407
Tim Duncan,1495,1999-00,SAS,24.0,74,74.0,38.9,23.2,12.4,3.2,0.9,2.2,3.3,8.5,17.3,0.49,0.0,0.1,0.091,6.2,8.1,0.761,0.556
Tim Duncan,1495,2000-01,SAS,25.0,82,82.0,38.7,22.2,12.2,3.0,0.9,2.3,3.0,8.6,17.1,0.499,0.1,0.3,0.259,5.0,8.1,0.618,0.5372
Tim Duncan,1495,2001-02,SAS,26.0,82,82.0,40.6,25.5,12.7,3.7,0.7,2.5,3.2,9.3,18.3,0.508,0.0,0.1,0.1,6.8,8.5,0.799,0.5785
Tim Duncan,1495,2002-03,SAS,27.0,81,81.0,39.3,23.3,12.9,3.9,0.7,2.9,3.1,8.8,17.2,0.513,0.1,0.3,0.273,5.6,7.8,0.71,0.5647
